Date,Supplier Name,Business Name,TIN,Address,Invoice Number,Items,Category,Total Amount,VAT Exempt Amount,VATable Sale,VAT Amount,VAT Registered,Branch,Payment Method,Paid By,Notes,Created At,Updated At
2025-05-02,M.D.R Consumer Goods Trading,M.D.R Consumer Goods Trading,420-986-840-00000,"Manggahan Commonwealth 1121 Quezon City NCR, 2nd District",,Laciate (1x ₱3600),General,3600,,3,385.71,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.534Z,
2025-05-03,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱225),General,225,,200.89,24.11,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.534Z,
2025-05-06,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱90),General,90,,80.36,9.64,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.535Z,
2025-05-08,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱892),General,892,,796.43,95.57,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.536Z,
2025-05-09,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱112.5),General,112.5,,100.45,12.05,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.536Z,
2025-05-08,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.536Z,
2025-05-07,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.536Z,
2025-05-11,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱158),General,158,,141.07,16.93,Yes,SMNE,Cash,Store,Imported from accounting CSV | Merged with additional CSV data,2025-06-27T04:56:56.537Z,2025-06-27T16:51:25.464Z
2025-05-10,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱225),General,225,,200.89,24.11,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.537Z,
2025-05-10,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱892),General,892,,796.43,95.57,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.537Z,
2025-05-10,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱202.5),General,202.5,,180.8,21.7,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.537Z,
2025-05-11,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱816),General,816,,728.57,87.43,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.538Z,
2025-05-11,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱181),General,181,,161.61,19.39,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.538Z,
2025-05-11,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱225),General,225,,200.89,24.11,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.538Z,
2025-05-11,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱3327),General,3327,,2,356.46,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.538Z,
2025-05-12,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱408),General,408,,364.29,43.71,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.539Z,
2025-05-12,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱112.5),General,112.5,,100.45,12.05,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.539Z,
2025-05-13,M.D.R Consumer Goods Trading,M.D.R Consumer Goods Trading,420-986-840-00000,"Manggahan Commonwealth 1121 Quezon City NCR, 2nd District",,Laciate (1x ₱3795),General,3795,,3,406.61,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.539Z,
2025-05-12,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱406),General,406,,362.5,43.5,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.539Z,
2025-05-15,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱198),General,198,,176.79,21.21,Yes,SMNE,Cash,Store,Imported from accounting CSV | Merged with additional CSV data,2025-06-27T04:56:56.540Z,2025-06-27T16:51:25.464Z
2025-05-13,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱1799),General,1799,,1,192.75,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.540Z,
2025-05-13,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱135),General,135,,120.54,14.46,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.540Z,
2025-05-14,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.540Z,
2025-05-16,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱878),General,878,,783.93,94.07,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.541Z,
2025-05-18,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱1455),General,1455,,1,155.89,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.541Z,
2025-05-16,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱202.5),General,202.5,,180.8,21.7,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.541Z,
2025-05-18,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱202.5),General,202.5,,180.8,21.7,Yes,SMNE,Cash,Store,Imported from accounting CSV | Merged with additional CSV data,2025-06-27T04:56:56.542Z,2025-06-27T16:51:25.464Z
2025-05-19,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.542Z,
2025-05-19,Renielle B. Rebadomia - Prop,Renielle B. Rebadomia - Prop,325-157-916-00000,12 Rhapsody corner aria St. Sta. Cecilia Village,,IPT Single (White) Brown (1x ₱290),General,290,,258.93,31.07,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.543Z,
2025-05-20,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱1001),General,1001,,893.75,107.25,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.543Z,
2025-05-19,Alyssa Ann Kamille A. Co-Prop,Alyssa Ann Kamille A. Co-Prop,427-330-896-00000,"170B Wilson St., Brgy. Maytunas, 1500 San Juan City NCR, 2nd District, Philippines",,KPO9V2 (1x ₱400),General,400,,357.14,42.86,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.543Z,
2025-05-20,MP Pasquil trading corp.,MP Pasquil trading corp.,606-392-510-00000,30 Serrano Laktaw Dona Aurora 1113 Quezon City,,Various Consumable Goods (1x ₱918.4),General,918.4,,820,98.4,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.543Z,
2025-05-20,Mr. Quickie Corp.,Mr. Quickie Corp.,005-693-898-00076,"Annex 126A G/F The Block SM City North Edsa North Ave., Brgy. Bagong Pag-asa 1105 Quezon City NCR, Second District Philippines",,Tate R. (1x ₱65),General,65,,58.04,6.96,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.544Z,
2025-05-20,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱135),General,135,,120.54,14.46,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.544Z,
2025-05-21,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.545Z,
2025-05-19,Earnest Matthew S. Chan - Prop,Earnest Matthew S. Chan - Prop,245-968-813-00000,"16 Gladiola St., Araneta University Village, Potrero District II 1475, City of Malabon NCR, Third District, Philippines",,MN Strawberry 1L (1x ₱1144),General,1144,,1,122.57,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.545Z,
2025-05-19,TX Concept Group Inc.,TX Concept Group Inc.,643-328-828-00000,"No. 13 Unit Trinidad Street Canumay East 1447 City of Valenzuela NCR, 3rd District Philippines",,Various Consumable Goods (1x ₱1459),General,1459,,1,156.32,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.545Z,
2025-05-21,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱2060),General,2060,,1,220.71,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.545Z,
2025-05-24,M.D.R Consumer Goods Trading,M.D.R Consumer Goods Trading,420-986-840-00000,"Manggahan Commonwealth 1121 Quezon City NCR, 2nd District",,Laciate (1x ₱3600),General,3600,,3,385.71,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.546Z,
2025-05-23,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱202.5),General,202.5,,180.8,21.7,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.546Z,
2025-05-21,M.D.R Consumer Goods Trading,M.D.R Consumer Goods Trading,420-986-840-00000,"Manggahan Commonwealth 1121 Quezon City NCR, 2nd District",,Various Consumable Goods (1x ₱3180.8),General,3180.8,,2,340.8,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.546Z,
2025-05-22,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱812),General,812,,725,87,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.546Z,
2025-05-24,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱157.5),General,157.5,,140.63,16.88,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.547Z,
2025-05-24,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱1045.5),General,1045.5,,933.48,112.02,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.547Z,
2025-05-25,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱1482.25),General,1482.25,,1,158.81,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.547Z,
2025-05-25,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱225),General,225,,200.89,24.11,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.548Z,
2025-05-26,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,Store,Imported from accounting CSV | Merged with additional CSV data,2025-06-27T04:56:56.548Z,2025-06-27T16:51:25.465Z
2025-05-26,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Yardstick coffee beans (1x ₱700),General,723,,645.54,77.46,Yes,SMNE,Cash,Store,Imported from accounting CSV | Merged with additional CSV data,2025-06-27T04:56:56.548Z,2025-06-27T16:51:25.465Z
2025-05-27,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Emborg Whipping Cream (1x ₱812),General,812,,725,87,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.549Z,
2025-05-27,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱595),General,595,,531.25,63.75,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.549Z,
2025-05-27,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.549Z,
2025-05-28,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱1426),General,1426,,1,152.79,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.550Z,
2025-05-28,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Australias Own Full Cream (1x ₱1136.5),General,1136.5,,1,121.77,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.550Z,
2025-05-28,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Australias Own Full Cream (1x ₱612),General,612,,546.43,65.57,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.550Z,
2025-05-29,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱2067),General,2067,,1,221.46,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.551Z,
2025-05-28,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.551Z,
2025-05-29,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.551Z,
2025-05-30,"Super Shopping Market, Inc.","Super Shopping Market, Inc.",209-609-185-00008,"SM City North Edsa Cor North Ave, Quezon City",,Various Consumable Goods (1x ₱1907),General,1907,,1,204.32,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.552Z,
2025-05-30,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱202.5),General,202.5,,180.8,21.7,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.552Z,
2025-05-31,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱157.5),General,157.5,,140.63,16.88,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.552Z,
2025-05-31,M.D.R Consumer Goods Trading,M.D.R Consumer Goods Trading,420-986-840-00000,"Manggahan Commonwealth 1121 Quezon City NCR, 2nd District",,Various Consumable Goods (1x ₱4640),General,4640,,4,497.14,Yes,SMNE,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.552Z,
2025-05-01,For the Love of Food Inc.,For the Love of Food Inc.,600-238-381-000,Ortigas Center Mandaluyong 1550,,Golden Ticket (1x ₱1750),General,1750,,1,187.5,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.553Z,
2025-05-03,Kareila Mngt. Corp,Kareila Mngt. Corp,246-969-491-009,514 Shaw Boulevard Corner Laurel St. Mandaluyong City,,Various Consumable Goods (1x ₱1238),General,1238,,1,132.64,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.553Z,
2025-05-02,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱112.5),General,112.5,,100.45,12.05,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.553Z,
2025-05-01,"Supervalue, Inc.","Supervalue, Inc.",000-144-976-00057,SM Megamall Bldg. A Edsa Wack-Wack Greenhills City of Mandaluyong Second District 1555,,CHERSTNAP (1x ₱99),General,99,,88.39,10.61,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.553Z,
2025-05-02,M.D.R Consumer Goods Trading,M.D.R Consumer Goods Trading,420-986-840-00000,"Manggahan Commonwealth 1121 Quezon City NCR, 2nd District",,Laciate (1x ₱1800),General,1800,,1,192.86,Yes,Podium,Credit Card,Store,Imported from accounting CSV | Merged with additional CSV data,2025-06-27T04:56:56.554Z,2025-06-27T16:51:25.462Z
2025-05-04,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱112.5),General,112.5,,100.45,12.05,Yes,Podium,Cash,Store,Imported from accounting CSV | Merged with additional CSV data,2025-06-27T04:56:56.554Z,2025-06-27T16:51:25.463Z
2025-05-03,"Supervalue, Inc.","Supervalue, Inc.",000-144-976-00057,SM Megamall Bldg. A Edsa Wack-Wack Greenhills City of Mandaluyong Second District 1555,,Various Consumable Goods (1x ₱1662),General,1662,,1,155.68,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.554Z,
2025-05-03,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.554Z,
2025-05-05,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱180),General,180,,160.71,19.29,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.555Z,
2025-05-06,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,TUBE ICE (1x ₱90),General,90,,80.36,9.64,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.555Z,
2025-05-05,"Supervalue, Inc.","Supervalue, Inc.",000-144-976-00057,SM Megamall Bldg. A Edsa Wack-Wack Greenhills City of Mandaluyong Second District 1555,,Hermano Sugar (1x ₱171),General,171,,152.68,18.32,Yes,Podium,Cash,,Imported from accounting CSV,2025-06-27T04:56:56.555Z,
