"Date","Time","Receipt Number","Amount","Regular Discount","Senior Citizen Discount","PWD Discount","Service","VATable Sales","VAT","VAT-Exempt Sales","Zero-Rated Sales","Amount Due"
"14 Jul 2025","1236pm",13796,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","1238pm",13797,450,0,0,0,0,401.79,48.21,0,0,450
"14 Jul 2025","1241pm",13798,250,0,0,0,0,223.21,26.79,0,0,250
"14 Jul 2025","1242pm",13799,220,0,0,0,0,196.43,23.57,0,0,220
"14 Jul 2025","1245pm",13800,230,0,0,0,0,205.36,24.64,0,0,230
"14 Jul 2025","1255pm",13801,340,0,0,0,0,303.57,36.43,0,0,340
"14 Jul 2025","101pm",13802,250,0,0,0,0,223.21,26.79,0,0,250
"14 Jul 2025","105pm",13803,390,0,0,0,0,348.21,41.79,0,0,390
"14 Jul 2025","112pm",13804,270,0,0,48.21,0,0,0,192.86,0,192.86
"14 Jul 2025","114pm",13805,470,0,0,0,0,419.64,50.36,0,0,470
"14 Jul 2025","120pm",13806,480,0,0,85.71,0,0,0,342.86,0,342.86
"14 Jul 2025","122pm",13807,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","124pm",13808,180,0,0,0,0,160.71,19.29,0,0,180
"14 Jul 2025","129pm",13809,270,0,0,0,0,241.07,28.93,0,0,270
"14 Jul 2025","159pm",13810,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","220pm",13811,240,0,0,42.86,0,0,0,171.43,0,171.43
"14 Jul 2025","221pm",13812,580,0,0,0,0,517.86,62.14,0,0,580
"14 Jul 2025","223pm",13813,300,0,0,0,0,267.86,32.14,0,0,300
"14 Jul 2025","321pm",13814,190,0,0,0,0,169.64,20.36,0,0,190
"14 Jul 2025","332pm",13815,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","336pm",13816,490,0,0,0,0,437.5,52.5,0,0,490
"14 Jul 2025","404pm",13817,480,0,0,0,0,428.57,51.43,0,0,480
"14 Jul 2025","405pm",13818,420,0,0,0,0,375,45,0,0,420
"14 Jul 2025","406pm",13819,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","407pm",13820,300,0,0,0,0,267.86,32.14,0,0,300
"14 Jul 2025","407pm",13821,330,0,0,0,0,294.64,35.36,0,0,330
"14 Jul 2025","407pm",13822,500,0,0,0,0,446.43,53.57,0,0,500
"14 Jul 2025","410pm",13823,480,0,0,0,0,428.57,51.43,0,0,480
"14 Jul 2025","411pm",13824,240,0,0,0,0,214.29,25.71,0,0,240
"14 Jul 2025","415pm",13825,240,0,0,0,0,214.29,25.71,0,0,240
"14 Jul 2025","415pm",13826,230,0,0,0,0,205.36,24.64,0,0,230
"14 Jul 2025","430pm",13827,240,0,0,0,0,214.29,25.71,0,0,240
"14 Jul 2025","436pm",13828,480,0,0,0,0,428.57,51.43,0,0,480
"14 Jul 2025","438pm",13829,220,0,0,0,0,196.43,23.57,0,0,220
"14 Jul 2025","439pm",13830,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","450pm",13831,290,0,0,0,0,258.93,31.07,0,0,290
"14 Jul 2025","502pm",13832,650,0,0,0,0,580.36,69.64,0,0,650
"14 Jul 2025","508pm",13833,240,0,0,0,0,214.29,25.71,0,0,240
"14 Jul 2025","512pm",13834,290,0,0,0,0,258.93,31.07,0,0,290
"14 Jul 2025","514pm",13835,440,0,0,0,0,392.86,47.14,0,0,440
"14 Jul 2025","608pm",13836,470,0,0,0,0,419.64,50.36,0,0,470
"14 Jul 2025","615pm",13837,180,180,0,0,0,0,0,0,0,0
"14 Jul 2025","647pm",13838,480,0,0,0,0,428.57,51.43,0,0,480
"14 Jul 2025","651pm",13839,180,0,0,32.14,0,0,0,128.57,0,128.57
"14 Jul 2025","700pm",13840,240,0,0,42.86,0,0,0,171.43,0,171.43
"14 Jul 2025","702pm",13841,510,0,0,0,0,455.36,54.64,0,0,510
"14 Jul 2025","704pm",13842,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","710pm",13843,1180,0,0,48.21,0,812.5,97.5,192.86,0,1102.86
"14 Jul 2025","722pm",13844,290,0,0,0,0,258.93,31.07,0,0,290
"14 Jul 2025","736pm",13845,270,0,0,0,0,241.07,28.93,0,0,270
"14 Jul 2025","744pm",13846,240,0,0,0,0,214.29,25.71,0,0,240
"14 Jul 2025","756pm",13847,270,0,0,0,0,241.07,28.93,0,0,270
"14 Jul 2025","759pm",13848,340,0,0,0,0,303.57,36.43,0,0,340
"14 Jul 2025","803pm",13849,620,0,0,0,0,553.57,66.43,0,0,620
"14 Jul 2025","805pm",13850,240,0,0,0,0,214.29,25.71,0,0,240
"14 Jul 2025","813pm",13851,460,0,0,39.29,0,214.29,25.71,157.14,0,397.14
"14 Jul 2025","815pm",13852,290,0,0,0,0,258.93,31.07,0,0,290
"14 Jul 2025","819pm",13853,450,0,0,0,0,401.79,48.21,0,0,450
"14 Jul 2025","822pm",13854,200,0,0,0,0,178.57,21.43,0,0,200
"14 Jul 2025","825pm",13855,160,0,0,0,0,142.86,17.14,0,0,160
"14 Jul 2025","829pm",13856,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","1044am",13857,160,0,0,0,0,142.86,17.14,0,0,160
"15 Jul 2025","1106am",13858,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1132am",13859,340,0,0,0,0,303.57,36.43,0,0,340
"15 Jul 2025","1132am",13860,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1149am",13861,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1200pm",13862,300,0,0,0,0,267.86,32.14,0,0,300
"15 Jul 2025","1203pm",13863,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","1211pm",13864,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1224pm",13865,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1227pm",13866,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1229pm",13867,250,0,0,0,0,223.21,26.79,0,0,250
"15 Jul 2025","1230pm",13868,320,0,0,0,0,285.71,34.29,0,0,320
"15 Jul 2025","1236pm",13869,770,0,0,0,0,687.5,82.5,0,0,770
"15 Jul 2025","1240pm",13870,1030,0,0,0,0,919.64,110.36,0,0,1030
"15 Jul 2025","1242pm",13871,290,0,0,0,0,258.93,31.07,0,0,290
"15 Jul 2025","1243pm",13872,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1249pm",13873,270,0,0,0,0,241.07,28.93,0,0,270
"15 Jul 2025","1250pm",13874,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","1258pm",13875,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","1259pm",13876,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","101pm",13877,470,0,0,0,0,419.64,50.36,0,0,470
"15 Jul 2025","102pm",13878,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","105pm",13879,200,0,0,35.71,0,0,0,142.86,0,142.86
"15 Jul 2025","108pm",13880,420,0,0,0,0,375,45,0,0,420
"15 Jul 2025","110pm",13881,240,0,0,42.86,0,0,0,171.43,0,171.43
"15 Jul 2025","111pm",13882,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","113pm",13883,300,0,0,35.71,0,89.29,10.71,142.86,0,242.86
"15 Jul 2025","116pm",13884,470,0,0,0,0,419.64,50.36,0,0,470
"15 Jul 2025","118pm",13885,200,0,0,35.71,0,0,0,142.86,0,142.86
"15 Jul 2025","122pm",13886,430,0,0,0,0,383.93,46.07,0,0,430
"15 Jul 2025","125pm",13887,470,0,0,0,0,419.64,50.36,0,0,470
"15 Jul 2025","130pm",13888,1010,0,0,0,0,901.79,108.21,0,0,1010
"15 Jul 2025","132pm",13889,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","140pm",13890,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","144pm",13891,180,0,32.14,0,0,0,0,128.57,0,128.57
"15 Jul 2025","157pm",13892,220,0,0,39.29,0,0,0,157.14,0,157.14
"15 Jul 2025","204pm",13893,160,0,0,0,0,142.86,17.14,0,0,160
"15 Jul 2025","206pm",13894,180,0,0,0,0,160.71,19.29,0,0,180
"15 Jul 2025","228pm",13895,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","230pm",13896,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","230pm",13897,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","236pm",13898,250,0,0,0,0,223.21,26.79,0,0,250
"15 Jul 2025","241pm",13899,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","243pm",13900,190,0,0,0,0,169.64,20.36,0,0,190
"15 Jul 2025","246pm",13901,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","250pm",13902,270,0,0,0,0,241.07,28.93,0,0,270
"15 Jul 2025","255pm",13903,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","335pm",13904,140,0,0,0,0,125,15,0,0,140
"15 Jul 2025","338pm",13905,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","350pm",13906,800,0,0,0,0,714.29,85.71,0,0,800
"15 Jul 2025","403pm",13907,220,0,0,0,0,196.43,23.57,0,0,220
"15 Jul 2025","407pm",13908,440,0,0,0,0,392.86,47.14,0,0,440
"15 Jul 2025","415pm",13909,730,0,0,0,0,651.79,78.21,0,0,730
"15 Jul 2025","417pm",13910,670,0,0,0,0,598.21,71.79,0,0,670
"15 Jul 2025","427pm",13911,530,0,0,0,0,473.21,56.79,0,0,530
"15 Jul 2025","447pm",13912,540,0,0,0,0,482.14,57.86,0,0,540
"15 Jul 2025","456pm",13913,520,0,0,0,0,464.29,55.71,0,0,520
"15 Jul 2025","456pm",13914,220,0,0,0,0,196.43,23.57,0,0,220
"15 Jul 2025","503pm",13915,290,0,0,0,0,258.93,31.07,0,0,290
"15 Jul 2025","514pm",13916,480,0,0,0,0,428.57,51.43,0,0,480
"15 Jul 2025","524pm",13917,220,0,0,0,0,196.43,23.57,0,0,220
"15 Jul 2025","550pm",13918,380,0,0,0,0,339.29,40.71,0,0,380
"15 Jul 2025","551pm",13919,270,0,0,48.21,0,0,0,192.86,0,192.86
"15 Jul 2025","553pm",13920,570,0,0,0,0,508.93,61.07,0,0,570
"15 Jul 2025","621pm",13921,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","630pm",13922,250,0,0,0,0,223.21,26.79,0,0,250
"15 Jul 2025","637pm",13923,230,0,0,41.07,0,0,0,164.29,0,164.29
"15 Jul 2025","640pm",13924,340,0,0,0,0,303.57,36.43,0,0,340
"15 Jul 2025","646pm",13925,270,270,0,0,0,0,0,0,0,0
"15 Jul 2025","649pm",13926,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","654pm",13927,220,0,0,0,0,196.43,23.57,0,0,220
"15 Jul 2025","705pm",13928,220,0,0,0,0,196.43,23.57,0,0,220
"15 Jul 2025","709pm",13929,250,0,0,0,0,223.21,26.79,0,0,250
"15 Jul 2025","715pm",13930,230,0,0,0,0,205.36,24.64,0,0,230
"15 Jul 2025","718pm",13931,520,0,42.86,0,0,250,30,171.43,0,451.43
"15 Jul 2025","739pm",13932,240,0,0,42.86,0,0,0,171.43,0,171.43
"15 Jul 2025","742pm",13933,200,0,0,0,0,178.57,21.43,0,0,200
"15 Jul 2025","743pm",13934,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","747pm",13935,250,0,0,44.64,0,0,0,178.57,0,178.57
"15 Jul 2025","751pm",13936,1210,0,148.22,0,0,339.29,40.71,592.85,0,972.85
"15 Jul 2025","754pm",13937,360,0,0,0,0,321.43,38.57,0,0,360
"15 Jul 2025","756pm",13938,540,0,0,0,0,482.14,57.86,0,0,540
"15 Jul 2025","816pm",13939,210,0,0,0,0,187.5,22.5,0,0,210
"15 Jul 2025","844pm",13940,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","852pm",13941,240,0,0,0,0,214.29,25.71,0,0,240
"15 Jul 2025","854pm",13942,520,0,0,0,0,464.29,55.71,0,0,520
"15 Jul 2025","944pm",13943,2530,0,0,0,0,2258.93,271.07,0,0,2530
"16 Jul 2025","1001am",13944,440,0,0,0,0,392.86,47.14,0,0,440
"16 Jul 2025","1013am",13945,240,0,0,42.86,0,0,0,171.43,0,171.43
"16 Jul 2025","1043am",13946,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","1051am",13947,220,0,0,0,0,196.43,23.57,0,0,220
"16 Jul 2025","1102am",13948,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","1140am",13949,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","1147am",13950,360,0,0,0,0,321.43,38.57,0,0,360
"16 Jul 2025","1149am",13951,180,0,0,0,0,160.71,19.29,0,0,180
"16 Jul 2025","1206pm",13952,200,0,0,0,0,178.57,21.43,0,0,200
"16 Jul 2025","1219pm",13953,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","1221pm",13954,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","1226pm",13955,300,0,0,0,0,267.86,32.14,0,0,300
"16 Jul 2025","1231pm",13956,180,0,0,0,0,160.71,19.29,0,0,180
"16 Jul 2025","1234pm",13957,730,0,0,0,0,651.79,78.21,0,0,730
"16 Jul 2025","1235pm",13958,280,0,0,0,0,250,30,0,0,280
"16 Jul 2025","1236pm",13959,290,0,0,0,0,258.93,31.07,0,0,290
"16 Jul 2025","1237pm",13960,220,0,0,0,0,196.43,23.57,0,0,220
"16 Jul 2025","1241pm",13961,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","1251pm",13962,0,0,0,0,0,0,0,0,0,0
"16 Jul 2025","1253pm",13963,290,0,0,0,0,258.93,31.07,0,0,290
"16 Jul 2025","1257pm",13964,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","1258pm",13965,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","100pm",13966,480,0,0,0,0,428.57,51.43,0,0,480
"16 Jul 2025","101pm",13967,700,0,0,0,0,625,75,0,0,700
"16 Jul 2025","101pm",13968,170,0,0,0,0,151.79,18.21,0,0,170
"16 Jul 2025","103pm",13969,340,0,0,0,0,303.57,36.43,0,0,340
"16 Jul 2025","107pm",13970,290,0,0,0,0,258.93,31.07,0,0,290
"16 Jul 2025","111pm",13971,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","112pm",13972,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","115pm",13973,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","116pm",13974,290,0,0,0,0,258.93,31.07,0,0,290
"16 Jul 2025","118pm",13975,270,0,0,0,0,241.07,28.93,0,0,270
"16 Jul 2025","124pm",13976,500,0,0,0,0,446.43,53.57,0,0,500
"16 Jul 2025","133pm",13977,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","138pm",13978,290,0,0,42.86,0,44.64,5.36,171.43,0,221.43
"16 Jul 2025","140pm",13979,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","140pm",13980,50,0,0,0,0,44.64,5.36,0,0,50
"16 Jul 2025","146pm",13981,540,0,0,0,0,482.14,57.86,0,0,540
"16 Jul 2025","208pm",13982,440,0,0,0,0,392.86,47.14,0,0,440
"16 Jul 2025","236pm",13983,200,0,0,0,0,178.57,21.43,0,0,200
"16 Jul 2025","238pm",13984,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","259pm",13985,1400,0,0,0,0,1250,150,0,0,1400
"16 Jul 2025","308pm",13986,200,0,0,0,0,178.57,21.43,0,0,200
"16 Jul 2025","311pm",13987,240,0,0,42.86,0,0,0,171.43,0,171.43
"16 Jul 2025","322pm",13988,290,0,0,0,0,258.93,31.07,0,0,290
"16 Jul 2025","325pm",13989,300,0,0,0,0,267.86,32.14,0,0,300
"16 Jul 2025","327pm",13990,230,0,0,0,0,205.36,24.64,0,0,230
"16 Jul 2025","329pm",13991,180,0,0,0,0,160.71,19.29,0,0,180
"16 Jul 2025","417pm",13992,200,0,0,0,0,178.57,21.43,0,0,200
"16 Jul 2025","424pm",13993,140,99.4,0,0,0,36.25,4.35,0,0,40.6
"16 Jul 2025","426pm",13994,240,0,0,42.86,0,0,0,171.43,0,171.43
"16 Jul 2025","432pm",13995,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","443pm",13996,220,0,0,0,0,196.43,23.57,0,0,220
"16 Jul 2025","449pm",13997,220,0,0,0,0,196.43,23.57,0,0,220
"16 Jul 2025","451pm",13998,270,0,0,0,0,241.07,28.93,0,0,270
"16 Jul 2025","452pm",13999,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","453pm",14000,620,0,0,0,0,553.57,66.43,0,0,620
"16 Jul 2025","500pm",14001,440,0,0,0,0,392.86,47.14,0,0,440
"16 Jul 2025","507pm",14002,200,0,0,0,0,178.57,21.43,0,0,200
"16 Jul 2025","550pm",14003,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","557pm",14004,220,0,0,0,0,196.43,23.57,0,0,220
"16 Jul 2025","608pm",14005,240,0,0,42.86,0,0,0,171.43,0,171.43
"16 Jul 2025","611pm",14006,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","612pm",14007,250,0,0,0,0,223.21,26.79,0,0,250
"16 Jul 2025","618pm",14008,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","639pm",14009,230,0,0,0,0,205.36,24.64,0,0,230
"16 Jul 2025","651pm",14010,1150,0,0,0,0,1026.79,123.21,0,0,1150
"16 Jul 2025","654pm",14011,270,0,0,0,0,241.07,28.93,0,0,270
"16 Jul 2025","659pm",14012,160,0,0,28.57,0,0,0,114.29,0,114.29
"16 Jul 2025","704pm",14013,1180,0,0,0,0,1053.57,126.43,0,0,1180
"16 Jul 2025","746pm",14014,220,22,0,0,0,176.79,21.21,0,0,198
"16 Jul 2025","752pm",14015,940,0,0,0,0,839.29,100.71,0,0,940
"16 Jul 2025","753pm",14016,190,0,0,0,0,169.64,20.36,0,0,190
"16 Jul 2025","756pm",14017,660,0,0,0,0,589.29,70.71,0,0,660
"16 Jul 2025","806pm",14018,220,220,0,0,0,0,0,0,0,0
"16 Jul 2025","823pm",14019,240,0,0,0,0,214.29,25.71,0,0,240
"16 Jul 2025","824pm",14020,300,0,0,0,0,267.86,32.14,0,0,300
"16 Jul 2025","838pm",14021,480,0,0,0,0,428.57,51.43,0,0,480
"16 Jul 2025","839pm",14022,500,0,0,0,0,446.43,53.57,0,0,500
"16 Jul 2025","902pm",14023,820,0,0,0,0,732.14,87.86,0,0,820
"17 Jul 2025","1133am",14024,410,0,0,0,0,366.07,43.93,0,0,410
"17 Jul 2025","1142am",14025,200,0,0,35.71,0,0,0,142.86,0,142.86
"17 Jul 2025","1146am",14026,220,0,0,0,0,196.43,23.57,0,0,220
"17 Jul 2025","1204pm",14027,180,0,0,0,0,160.71,19.29,0,0,180
"17 Jul 2025","1214pm",14028,730,0,0,0,0,651.79,78.21,0,0,730
"17 Jul 2025","1220pm",14029,300,0,0,35.71,0,89.29,10.71,142.86,0,242.86
"17 Jul 2025","1238pm",14030,240,0,0,0,0,214.29,25.71,0,0,240
"17 Jul 2025","1248pm",14031,380,0,0,0,0,339.29,40.71,0,0,380
"17 Jul 2025","1258pm",14032,930,0,0,0,0,830.36,99.64,0,0,930
"17 Jul 2025","100pm",14033,270,0,0,0,0,241.07,28.93,0,0,270
"17 Jul 2025","101pm",14034,240,0,42.86,0,0,0,0,171.43,0,171.43
"17 Jul 2025","102pm",14035,220,0,0,0,0,196.43,23.57,0,0,220
"17 Jul 2025","106pm",14036,200,0,0,0,0,178.57,21.43,0,0,200
"17 Jul 2025","107pm",14037,270,0,0,0,0,241.07,28.93,0,0,270
"17 Jul 2025","119pm",14038,360,0,0,0,0,321.43,38.57,0,0,360
"17 Jul 2025","128pm",14039,2450,0,0,0,0,2187.5,262.5,0,0,2450
"17 Jul 2025","130pm",14040,220,0,0,0,0,196.43,23.57,0,0,220
"17 Jul 2025","133pm",14041,180,180,0,0,0,0,0,0,0,0
"17 Jul 2025","141pm",14042,120,0,0,0,0,107.14,12.86,0,0,120
"17 Jul 2025","142pm",14043,240,0,0,0,0,214.29,25.71,0,0,240
"17 Jul 2025","200pm",14044,740,0,0,0,0,660.71,79.29,0,0,740
"17 Jul 2025","206pm",14045,90,0,0,0,0,80.36,9.64,0,0,90
"17 Jul 2025","227pm",14046,200,0,35.71,0,0,0,0,142.86,0,142.86
"17 Jul 2025","237pm",14047,120,0,21.43,0,0,0,0,85.71,0,85.71
"17 Jul 2025","253pm",14048,290,0,0,0,0,258.93,31.07,0,0,290
"17 Jul 2025","257pm",14049,740,0,0,0,0,660.71,79.29,0,0,740
"17 Jul 2025","312pm",14050,240,0,0,0,0,214.29,25.71,0,0,240
"17 Jul 2025","316pm",14051,250,0,0,0,0,223.21,26.79,0,0,250
"17 Jul 2025","318pm",14052,200,0,0,0,0,178.57,21.43,0,0,200
"17 Jul 2025","319pm",14053,250,0,0,0,0,223.21,26.79,0,0,250
"17 Jul 2025","320pm",14054,340,0,0,0,0,303.57,36.43,0,0,340
"17 Jul 2025","419pm",14055,240,0,0,42.86,0,0,0,171.43,0,171.43
"17 Jul 2025","521pm",14056,180,0,0,0,0,160.71,19.29,0,0,180
"17 Jul 2025","544pm",14057,240,0,0,0,0,214.29,25.71,0,0,240
"17 Jul 2025","546pm",14058,240,0,0,0,0,214.29,25.71,0,0,240
"17 Jul 2025","603pm",14059,350,0,0,0,0,312.5,37.5,0,0,350
"17 Jul 2025","612pm",14060,160,0,0,0,0,142.86,17.14,0,0,160
"17 Jul 2025","617pm",14061,270,0,0,0,0,241.07,28.93,0,0,270
"17 Jul 2025","621pm",14062,290,0,0,0,0,258.93,31.07,0,0,290
"17 Jul 2025","628pm",14063,480,0,0,0,0,428.57,51.43,0,0,480
"17 Jul 2025","635pm",14064,120,0,0,0,0,107.14,12.86,0,0,120
"17 Jul 2025","638pm",14065,230,0,0,0,0,205.36,24.64,0,0,230
"17 Jul 2025","647pm",14066,180,0,0,0,0,160.71,19.29,0,0,180
"17 Jul 2025","712pm",14067,160,0,0,0,0,142.86,17.14,0,0,160
"17 Jul 2025","713pm",14068,240,0,0,0,0,214.29,25.71,0,0,240
"17 Jul 2025","722pm",14069,520,0,0,0,0,464.29,55.71,0,0,520
"17 Jul 2025","723pm",14070,320,0,0,0,0,285.71,34.29,0,0,320
"17 Jul 2025","726pm",14071,220,0,0,0,0,196.43,23.57,0,0,220
"17 Jul 2025","750pm",14072,1560,0,0,0,0,1392.86,167.14,0,0,1560
"17 Jul 2025","758pm",14073,480,0,0,0,0,428.57,51.43,0,0,480
"17 Jul 2025","802pm",14074,370,0,0,0,0,330.36,39.64,0,0,370
"18 Jul 2025","1017am",14075,250,0,0,0,0,223.21,26.79,0,0,250
"18 Jul 2025","1019am",14076,220,0,0,0,0,196.43,23.57,0,0,220
"18 Jul 2025","1020am",14077,200,0,0,0,0,178.57,21.43,0,0,200
"18 Jul 2025","1029am",14078,180,0,0,32.14,0,0,0,128.57,0,128.57
"18 Jul 2025","1048am",14079,540,0,0,0,0,482.14,57.86,0,0,540
"18 Jul 2025","1103am",14080,450,0,0,0,0,401.79,48.21,0,0,450
"18 Jul 2025","1104am",14081,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","1140am",14082,160,0,0,0,0,142.86,17.14,0,0,160
"18 Jul 2025","1152am",14083,280,0,0,0,0,250,30,0,0,280
"18 Jul 2025","1216pm",14084,140,0,0,0,0,125,15,0,0,140
"18 Jul 2025","1238pm",14085,220,0,0,0,0,196.43,23.57,0,0,220
"18 Jul 2025","1243pm",14086,270,0,0,0,0,241.07,28.93,0,0,270
"18 Jul 2025","1254pm",14087,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","105pm",14088,180,0,0,0,0,160.71,19.29,0,0,180
"18 Jul 2025","114pm",14089,200,20,0,0,0,160.71,19.29,0,0,180
"18 Jul 2025","116pm",14090,200,0,0,0,0,178.57,21.43,0,0,200
"18 Jul 2025","119pm",14091,480,0,0,0,0,428.57,51.43,0,0,480
"18 Jul 2025","121pm",14092,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","138pm",14093,340,0,0,0,0,303.57,36.43,0,0,340
"18 Jul 2025","139pm",14094,580,0,0,0,0,517.86,62.14,0,0,580
"18 Jul 2025","154pm",14095,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","208pm",14096,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","210pm",14097,180,0,0,0,0,160.71,19.29,0,0,180
"18 Jul 2025","220pm",14098,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","224pm",14099,450,0,80.35,0,0,0,0,321.43,0,321.43
"18 Jul 2025","236pm",14100,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","252pm",14101,340,0,0,0,0,303.57,36.43,0,0,340
"18 Jul 2025","253pm",14102,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","325pm",14103,180,0,0,0,0,160.71,19.29,0,0,180
"18 Jul 2025","335pm",14104,270,0,0,0,0,241.07,28.93,0,0,270
"18 Jul 2025","338pm",14105,290,0,0,0,0,258.93,31.07,0,0,290
"18 Jul 2025","344pm",14106,480,0,0,0,0,428.57,51.43,0,0,480
"18 Jul 2025","354pm",14107,690,0,0,0,0,616.07,73.93,0,0,690
"18 Jul 2025","406pm",14108,140,0,0,0,0,125,15,0,0,140
"18 Jul 2025","407pm",14109,200,0,0,0,0,178.57,21.43,0,0,200
"18 Jul 2025","424pm",14110,180,0,0,0,0,160.71,19.29,0,0,180
"18 Jul 2025","429pm",14111,360,0,0,0,0,321.43,38.57,0,0,360
"18 Jul 2025","432pm",14112,440,0,0,0,0,392.86,47.14,0,0,440
"18 Jul 2025","441pm",14113,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","453pm",14114,1610,0,0,0,0,1437.5,172.5,0,0,1610
"18 Jul 2025","456pm",14115,540,0,0,0,0,482.14,57.86,0,0,540
"18 Jul 2025","509pm",14116,290,0,0,0,0,258.93,31.07,0,0,290
"18 Jul 2025","515pm",14117,410,0,0,0,0,366.07,43.93,0,0,410
"18 Jul 2025","531pm",14118,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","533pm",14119,180,0,0,32.14,0,0,0,128.57,0,128.57
"18 Jul 2025","534pm",14120,220,0,0,0,0,196.43,23.57,0,0,220
"18 Jul 2025","541pm",14121,370,0,0,0,0,330.36,39.64,0,0,370
"18 Jul 2025","548pm",14122,220,0,0,0,0,196.43,23.57,0,0,220
"18 Jul 2025","552pm",14123,400,0,0,71.43,0,0,0,285.71,0,285.71
"18 Jul 2025","554pm",14124,300,0,0,0,0,267.86,32.14,0,0,300
"18 Jul 2025","600pm",14125,220,0,0,0,0,196.43,23.57,0,0,220
"18 Jul 2025","615pm",14126,230,0,0,0,0,205.36,24.64,0,0,230
"18 Jul 2025","619pm",14127,520,0,0,0,0,464.29,55.71,0,0,520
"18 Jul 2025","628pm",14128,280,0,0,0,0,250,30,0,0,280
"18 Jul 2025","646pm",14129,180,0,0,0,0,160.71,19.29,0,0,180
"18 Jul 2025","704pm",14130,700,0,0,0,0,625,75,0,0,700
"18 Jul 2025","710pm",14131,320,0,0,0,0,285.71,34.29,0,0,320
